unique_id,AutoARIMA,AutoTheta,AutoETS,CES,MSTL,SeasonalNaive,WindowAverage,SeasWA,Naive,prophet,best_model
270_CPU,50208305000.0,413329560000.0,260120440000.0,175360600000.0,262525680000.0,8284172000.0,3362046700.0,8284172000.0,5185050000.0,253646268918.3427,WindowAverage
271_CPU,10442460000.0,5290818600.0,5113497600.0,6127783400.0,6203774000.0,11533269000.0,5252581400.0,11533269000.0,7090505700.0,5597009722.527798,AutoETS
272_CPU,2733165800.0,1497178200.0,2339162000.0,1834871300.0,1901322000.0,2668909000.0,1497161500.0,2668909000.0,1605846700.0,1580640305.6791592,WindowAverage
273_CPU,506898500.0,123605260.0,127522216.0,125459384.0,121694630.0,274063100.0,138402980.0,274063100.0,202659250.0,110431926.7174004,prophet
274_CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoARIMA
275_CPU,3986539500.0,3725443800.0,16854565000.0,5533531600.0,3689205000.0,2213847300.0,27695220000.0,2213847300.0,32013760000.0,17687156191.16282,SeasonalNaive
276_CPU,5116039700.0,534315170.0,554278140.0,591754400.0,539586560.0,1193406000.0,431108320.0,1193406000.0,2416344800.0,287660470.9378469,prophet
277_CPU,592209800.0,373529200.0,369683200.0,416363620.0,402163700.0,781585860.0,373601700.0,781585860.0,1121276000.0,451738525.8214458,AutoETS
278_CPU,19818096.0,22420478.0,185267330.0,73604344.0,45344652.0,28168824.0,20674862.0,28168824.0,32082712.0,47587386.695592016,AutoARIMA
279_CPU,12311168.0,17748632.0,16569984.0,16831964.0,16508535.0,17015452.0,124008920.0,17015452.0,123844520.0,76227540.01511168,AutoARIMA
27_CPU,37928845000.0,23115735000.0,27777425000.0,89568020000.0,87161600000.0,38955414000.0,18515000000.0,38955414000.0,17939458000.0,153269088277.9012,Naive
280_CPU,107716350000.0,32559133000.0,32521902000.0,37799653000.0,38193164000.0,23763261000.0,29221919000.0,23763261000.0,33528863000.0,39680779337.922676,SeasonalNaive
281_CPU,70764170.0,92593900.0,71334104.0,73092056.0,54393984.0,88540640.0,72466024.0,88540640.0,126182770.0,213187230.44601077,MSTL
282_CPU,35730844.0,49215696.0,15107924.0,50371828.0,46552764.0,45770800.0,67814690.0,45770800.0,86026610.0,43621302.684309155,AutoETS
283_CPU,32295858.0,28629942.0,864245570.0,176339000.0,158613000.0,56406320.0,22082258.0,56406320.0,16037477.0,71396242.7149175,Naive
284_CPU,459947620.0,150372670.0,139157120.0,150692660.0,150961870.0,211334100.0,207685120.0,211334100.0,276541730.0,201488554.87617975,AutoETS
285_CPU,7345378300.0,3417154000.0,1328213600.0,31144808000.0,15835050000.0,1728981000.0,1151610400.0,1728981000.0,1516773600.0,14786275516.000896,WindowAverage
286_CPU,675062200.0,511567800.0,482595680.0,437933340.0,786041500.0,962576830.0,511997380.0,962576830.0,802183700.0,423610503.3801742,prophet
287_CPU,7912145000.0,7863297000.0,9791297000.0,5854316500.0,7721997000.0,13396348000.0,7691166700.0,13396348000.0,31822570000.0,7026548111.650806,CES
288_CPU,286789000000.0,337562630000.0,119401240000.0,488544900000.0,393240800000.0,19981783000.0,25163915000.0,19981783000.0,27811545000.0,301298412575.28467,SeasonalNaive
289_CPU,8076312.0,7187321.5,8253357.5,8061322.5,8443412.0,15209435.0,92819020.0,15209435.0,118651810.0,47676895.0735177,AutoTheta
28_CPU,33925145000.0,32788144000.0,51881130000.0,39876272000.0,31784501000.0,43555570000.0,34964570000.0,43555570000.0,31459120000.0,38304913965.17784,Naive
290_CPU,14137213.0,14605441.0,13947601.0,17360112.0,17314384.0,28575220.0,14000275.0,28575220.0,23879932.0,14109641.99719977,AutoETS
291_CPU,728282300.0,680056500.0,598576450.0,644388100.0,694005200.0,830332540.0,749471900.0,830332540.0,664553700.0,892754660.6840503,AutoETS
292_CPU,18044360000.0,13567558000.0,33279533000.0,19079332000.0,17417054000.0,26493436000.0,10873606000.0,26493436000.0,51044102000.0,23968838212.63185,WindowAverage
293_CPU,8305278000.0,9400404000.0,5792420400.0,6514698000.0,5873671000.0,10446901000.0,5213140000.0,10446901000.0,41382814000.0,5284273356.788475,WindowAverage
294_CPU,1120931000.0,48923920.0,152188600.0,71493400.0,26357414.0,48550736.0,176643920.0,48550736.0,233694240.0,89397291.77176803,MSTL
295_CPU,1329740200.0,1445462500.0,1321364000.0,2628241000.0,1903232500.0,1204221700.0,1415344100.0,1204221700.0,1332484600.0,1567300571.7662768,SeasonalNaive
296_CPU,2320865300.0,1237900200.0,1853215200.0,2265740500.0,2513181400.0,1054078700.0,1236506800.0,1054078700.0,1339952300.0,1897845826.5408962,SeasonalNaive
297_CPU,575073940000.0,17732297000.0,107867920000.0,150231250000.0,155170180000.0,191285150000.0,66247234000.0,191285150000.0,17933765000.0,50212764544.54987,AutoTheta
